Time - Voltage,Pen tracing
1.496,1.32511
1.497,1.30933
1.498,1.24202
1.499,1.27519
1.5,1.2082
1.501,1.26746
1.502,1.17181
1.503,1.19983
1.504,1.16827
1.505,1.15281
1.506,1.09838
1.507,1.06586
1.508,1.04202
1.509,1.04718
1.51,0.924153
1.511,0.927374
1.512,0.877778
1.513,0.860065
1.514,0.901288
1.515,0.833979
1.516,0.878744
1.517,0.765381
1.518,0.753787
1.519,0.648154
1.52,0.675207
1.521,0.643001
1.522,0.632374
1.523,0.655883
1.524,0.617559
1.525,0.636238
1.526,0.611762
1.527,0.612406
1.528,0.616915
1.529,0.590185
1.53,0.615627
1.531,0.601134
1.532,0.576658
1.533,0.690021
1.534,0.653629
1.535,0.705157
1.536,0.627865
1.537,0.742194
1.538,0.646866
1.539,0.713531
1.54,0.719006
1.541,0.735752
1.542,0.784382
1.543,0.760873
1.544,0.794366
1.545,0.803706
1.546,0.811757
1.547,0.859743
1.548,0.922221
1.549,0.977292
1.55,1.01658
1.551,0.981801
1.552,1.06296
1.553,1.04074
1.554,1.09291
1.555,1.09291
1.556,1.17793
1.557,1.17664
1.558,1.22624
1.559,1.30096
1.56,1.27197
1.561,1.29001
1.562,1.32028
1.563,1.31706
1.564,1.34765
1.565,1.36376
1.566,1.38308
1.567,1.45103
1.568,1.40015
1.569,1.48742
1.57,1.4272
1.571,1.45618
1.572,1.38823
1.573,1.42978
1.574,1.41883
1.575,1.40498
1.576,1.41915
1.577,1.3483
1.578,1.39242
1.579,1.28356
1.58,1.33123
1.581,1.23204
1.582,1.35248
1.583,1.23751
1.584,1.23526
1.585,1.24363
1.586,1.21883
1.587,1.17374
1.588,1.1789
1.589,1.14605
1.59,1.11127
1.591,1.10933
1.592,1.01884
1.593,1.05362
1.594,0.946697
1.595,0.925764
1.596,0.846217
1.597,0.892592
1.598,0.828504
1.599,0.832046
1.6,0.789535
1.601,0.759262
1.602,0.766992
1.603,0.709666
1.604,0.664579
1.605,0.630119
1.606,0.660714
1.607,0.61305
1.608,0.610474
1.609,0.586964
1.61,0.628187
1.611,0.607575
1.612,0.58471
1.613,0.577303
1.614,0.644612
1.615,0.613694
1.616,0.654595
1.617,0.704191
1.618,0.704835
1.619,0.7934
1.62,0.651697
1.621,0.727701
1.622,0.65685
1.623,0.747024
1.624,0.716107
1.625,0.740583
1.626,0.791468
1.627,0.798875
1.628,0.848149
1.629,0.843962
1.63,0.824961
1.631,0.940578
1.632,0.955392
1.633,1.03365
1.634,1.04428
1.635,1.01529
1.636,1.1351
1.637,1.08357
1.638,1.13767
1.639,1.13542
1.64,1.20434
1.641,1.233
1.642,1.3396
1.643,1.28517
1.644,1.33703
1.645,1.37213
1.646,1.39532
1.647,1.35506
1.648,1.40723
1.649,1.4082
1.65,1.43429
1.651,1.43783
1.652,1.47229
1.653,1.48903
1.654,1.43815
1.655,1.45973
1.656,1.37889
1.657,1.40337
1.658,1.37406
1.659,1.4024
1.66,1.3586
1.661,1.34862
1.662,1.39499
1.663,1.31062
1.664,1.29999
1.665,1.24331
1.666,1.2929
1.667,1.24943
1.668,1.2549
1.669,1.24685
1.67,1.27455
1.671,1.20627
1.672,1.15764
1.673,1.08486
1.674,1.0971
1.675,1.0169
1.676,1.04396
1.677,0.994683
1.678,0.953782
1.679,0.958613
1.68,0.89388
1.681,0.873913
1.682,0.837521
1.683,0.824639
1.684,0.783416
1.685,0.768924
1.686,0.720616
1.687,0.750889
1.688,0.670376
1.689,0.674562
1.69,0.615627
1.691,0.669732
1.692,0.593083
1.693,0.606931
1.694,0.602745
1.695,0.60983
1.696,0.602101
1.697,0.617881
1.698,0.641069
1.699,0.636882
1.7,0.653951
1.701,0.642679
1.702,0.682614
1.703,0.670054
1.704,0.733176
1.705,0.706446
1.706,0.774399
1.707,0.733498
1.708,0.785027
1.709,0.736075
1.71,0.777297
1.711,0.832368
1.712,0.800163
1.713,0.890982
1.714,0.839131
1.715,0.933815
1.716,0.949595
1.717,0.995649
1.718,1.00048
1.719,1.05523
1.72,1.12061
1.721,1.17149
1.722,1.1892
1.723,1.22398
1.724,1.22463
1.725,1.28356
1.726,1.30579
1.727,1.31802
1.728,1.3586
1.729,1.38437
1.73,1.43783
1.731,1.40079
1.732,1.42881
1.733,1.39596
1.734,1.45135
1.735,1.43493
1.736,1.45039
1.737,1.43364
1.738,1.47519
1.739,1.46263
1.74,1.47712
1.741,1.43783
1.742,1.43203
1.743,1.43557
1.744,1.35184
1.745,1.38372
1.746,1.36923
1.747,1.38308
1.748,1.31867
1.749,1.33026
1.75,1.26585
1.751,1.28968
1.752,1.214
1.753,1.26038
1.754,1.21529
1.755,1.19017
1.756,1.15764
1.757,1.06167
1.758,1.08099
1.759,1.04718
1.76,0.994683
1.761,0.982123
1.762,0.973749
1.763,0.920289
1.764,0.926408
1.765,0.878744
1.766,0.890016
1.767,0.812401
1.768,0.80435
1.769,0.774077
1.77,0.763127
1.771,0.725125
1.772,0.67424
1.773,0.695174
1.774,0.608864
1.775,0.621424
1.776,0.554759
1.777,0.614017
1.778,0.554759
1.779,0.621746
1.78,0.63495
1.781,0.71031
1.782,0.682936
1.783,0.722226
1.784,0.677461
1.785,0.683902
1.786,0.719328
1.787,0.702581
1.788,0.759262
1.789,0.701293
1.79,0.808858
1.791,0.77923
1.792,0.817876
1.793,0.742516
1.794,0.814977
1.795,0.815299
1.796,0.833334
1.797,0.879066
1.798,0.974716
1.799,0.985021
1.8,0.982445
1.801,0.996615
1.802,1.05619
1.803,1.09226
1.804,1.13413
1.805,1.22334
1.806,1.20853
1.807,1.29355
1.808,1.27229
1.809,1.36826
1.81,1.34186
1.811,1.3995
1.812,1.36859
1.813,1.44942
1.814,1.41625
1.815,1.4243
1.816,1.45651
1.817,1.45941
1.818,1.4652
1.819,1.45522
1.82,1.49419
1.821,1.47486
1.822,1.49773
1.823,1.471
1.824,1.45425
1.825,1.44491
1.826,1.40369
1.827,1.32189
1.828,1.38082
1.829,1.32833
1.83,1.35442
1.831,1.35313
1.832,1.29226
1.833,1.40433
1.834,1.31223
1.835,1.3148
1.836,1.22559
1.837,1.29194
1.838,1.18437
1.839,1.14025
1.84,1.13091
1.841,1.10193
1.842,1.11384
1.843,1.05877
1.844,1.00241
1.845,0.988886
1.846,0.945731
1.847,0.918678
1.848,0.897423
1.849,0.824317
1.85,0.863607
1.851,0.79179
1.852,0.797909
1.853,0.698072
1.854,0.71965
1.855,0.665223
1.856,0.678427
1.857,0.652019
1.858,0.630119
1.859,0.670054
1.86,0.619813
1.861,0.614339
1.862,0.638171
1.863,0.675529
1.864,0.704191
1.865,0.70709
1.866,0.663613
1.867,0.749923
1.868,0.727379
1.869,0.724481
1.87,0.678749
1.871,0.745414
1.872,0.736397
1.873,0.783738
1.874,0.760228
1.875,0.772789
1.876,0.829148
1.877,0.82947
1.878,0.809825
1.879,0.837521
1.88,0.89066
1.881,0.906762
1.882,1.0008
1.883,0.985987
1.884,1.08454
1.885,1.07584
1.886,1.16086
1.887,1.12737
1.888,1.19017
1.889,1.16408
1.89,1.25522
1.891,1.29097
1.892,1.29902
1.893,1.37728
1.894,1.37148
1.895,1.414
1.896,1.39725
1.897,1.42945
1.898,1.47905
1.899,1.49097
1.9,1.43235
1.901,1.49998
1.902,1.45135
1.903,1.49741
1.904,1.43235
1.905,1.48453
1.906,1.45651
1.907,1.47744
1.908,1.43751
1.909,1.38566
1.91,1.46327
1.911,1.40884
1.912,1.41206
1.913,1.30997
1.914,1.36665
1.915,1.29033
1.916,1.31674
1.917,1.30707
1.918,1.2446
1.919,1.28614
1.92,1.24363
1.921,1.23687
1.922,1.15571
1.923,1.13928
1.924,1.10676
1.925,1.13188
1.926,1.05104
1.927,1.08228
1.928,1.02431
1.929,0.999836
1.93,0.90161
1.931,0.911593
1.932,0.844606
1.933,0.863285
1.934,0.859743
1.935,0.7934
1.936,0.790823
1.937,0.737363
1.938,0.741227
1.939,0.66168
1.94,0.705157
1.941,0.663935
1.942,0.661358
1.943,0.621102
1.944,0.664901
1.945,0.672952
1.946,0.648476
1.947,0.642679
1.948,0.694208
1.949,0.683902
1.95,0.742838
1.951,0.718684
1.952,0.760228
1.953,0.787603
1.954,0.738973
1.955,0.808214
1.956,0.727701
1.957,0.749923
1.958,0.712887
1.959,0.821096
1.96,0.830436
1.961,0.895813
1.962,0.907729
1.963,0.903542
1.964,0.923187
1.965,0.981479
1.966,0.96441
1.967,0.996615
1.968,1.0636
1.969,1.12608
1.97,1.21626
1.971,1.18824
1.972,1.21142
1.973,1.19597
1.974,1.27197
1.975,1.26682
1.976,1.30611
1.977,1.35925
1.978,1.39789
1.979,1.47132
1.98,1.40337
1.981,1.45071
1.982,1.4813
1.983,1.45941
1.984,1.47068
1.985,1.4842
1.986,1.46552
1.987,1.55892
1.988,1.50514
1.989,1.547
1.99,1.48581
1.991,1.4958
1.992,1.44813
1.993,1.40466
1.994,1.42334
1.995,1.39145
1.996,1.43879
1.997,1.38823
1.998,1.38888
1.999,1.3148
2,1.34025
2.001,1.28228
2.002,1.32414
2.003,1.26682
2.004,1.3177
2.005,1.25071
2.006,1.20853
2.007,1.1351
2.008,1.10966
2.009,1.0665
2.01,1.06876
2.011,1.03784
2.012,0.979224
2.013,0.994361
2.014,0.937035
2.015,0.945731
2.016,0.873591
2.017,0.870048
2.018,0.803384
2.019,0.832046
2.02,0.759262
2.021,0.80757
2.022,0.736075
2.023,0.765703
2.024,0.72126
2.025,0.729311
2.026,0.681326
2.027,0.66941
2.028,0.67263
2.029,0.651697
2.03,0.727057
2.031,0.674562
2.032,0.770212
2.033,0.700327
2.034,0.816266
2.035,0.758618
2.036,0.819164
2.037,0.789535
2.038,0.779874
2.039,0.811113
2.04,0.768924
2.041,0.773111
2.042,0.774077
2.043,0.790823
2.044,0.889694
2.045,0.870693
2.046,0.856844
2.047,0.95346
2.048,0.947985
2.049,1.03075
2.05,0.989852
2.051,1.0942
2.052,1.10966
2.053,1.1789
2.054,1.19081
2.055,1.22592
2.056,1.23751
2.057,1.29355
2.058,1.29773
2.059,1.36826
2.06,1.34411
2.061,1.40433
2.062,1.45103
2.063,1.48581
2.064,1.48034
2.065,1.47293
2.066,1.49612
2.067,1.44556
2.068,1.53605
2.069,1.48871
2.07,1.56472
2.071,1.53348
2.072,1.56407
2.073,1.53026
2.074,1.43461
2.075,1.45039
2.076,1.41206
2.077,1.4462
2.078,1.44169
2.079,1.46134
2.08,1.40852
2.081,1.41367
2.082,1.34508
2.083,1.3557
2.084,1.29387
2.085,1.33123
2.086,1.27809
2.087,1.30063
2.088,1.27487
2.089,1.21754
2.09,1.18566
2.091,1.12383
2.092,1.09581
2.093,1.0314
2.094,1.02721
2.095,1.0124
2.096,1.01079
2.097,0.966342
2.098,0.993395
2.099,0.930272
2.1,0.895491
2.101,0.818198
2.102,0.853624
2.103,0.767636
2.104,0.785027
2.105,0.751855
2.106,0.73382
2.107,0.784704
2.108,0.721582
2.109,0.720616
2.11,0.685834
2.111,0.695496
2.112,0.711276
2.113,0.712243
2.114,0.731566
2.115,0.782772
2.116,0.776009
2.117,0.788891
2.118,0.735752
2.119,0.78406
2.12,0.750889
2.121,0.784382
2.122,0.814977
2.123,0.800485
2.124,0.862641
2.125,0.81691
2.126,0.906762
2.127,0.833334
2.128,0.880354
2.129,0.86715
2.13,0.926086
2.131,0.987598
2.132,1.04879
2.133,1.05297
2.134,1.10032
2.135,1.09323
2.136,1.18051
2.137,1.13059
2.138,1.214
2.139,1.24331
2.14,1.26746
2.141,1.3921
2.142,1.3586
2.143,1.38984
2.144,1.37374
2.145,1.41367
2.146,1.44201
2.147,1.48775
2.148,1.47164
2.149,1.54926
2.15,1.51963
2.151,1.5689
2.152,1.53863
2.153,1.57534
2.154,1.52897
2.155,1.50031
2.156,1.52382
2.157,1.43686
2.158,1.46102
2.159,1.46552
2.16,1.49064
2.161,1.50578
2.162,1.50288
2.163,1.43429
2.164,1.47229
2.165,1.38855
2.166,1.39499
2.167,1.37954
2.168,1.36826
2.169,1.37471
2.17,1.31255
2.171,1.32189
2.172,1.21754
2.173,1.2008
2.174,1.16601
2.175,1.21497
2.176,1.13284
2.177,1.11771
2.178,1.03913
2.179,1.06489
2.18,0.994361
2.181,0.967952
2.182,0.883575
2.183,0.929628
2.184,0.899033
2.185,0.886795
2.186,0.767314
2.187,0.798231
2.188,0.761839
2.189,0.760551
2.19,0.781162
2.191,0.709666
2.192,0.774721
2.193,0.700005
2.194,0.746702
2.195,0.677461
2.196,0.748635
2.197,0.723514
2.198,0.782128
2.199,0.76667
2.2,0.806604
2.201,0.85298
2.202,0.832368
2.203,0.797265
2.204,0.819164
2.205,0.880998
2.206,0.849115
2.207,0.839775
2.208,0.856522
2.209,0.900321
2.21,0.879388
2.211,0.921899
2.212,0.879066
2.213,0.975682
2.214,0.995327
2.215,1.06038
2.216,1.10321
2.217,1.10418
2.218,1.14766
2.219,1.16827
2.22,1.18244
2.221,1.19532
2.222,1.22205
2.223,1.28421
2.224,1.34991
2.225,1.34669
2.226,1.4214
2.227,1.42301
2.228,1.4681
2.229,1.43235
2.23,1.42849
2.231,1.41335
2.232,1.5586
2.233,1.56278
2.234,1.5747
2.235,1.56826
2.236,1.55473
2.237,1.56472
2.238,1.51512
2.239,1.53927
2.24,1.48614
2.241,1.53573
2.242,1.47551
2.243,1.48549
2.244,1.50063
2.245,1.47937
2.246,1.43718
2.247,1.38984
2.248,1.43429
2.249,1.3644
2.25,1.40466
2.251,1.36053
2.252,1.37503
2.253,1.33284
2.254,1.31577
2.255,1.23654
2.256,1.25104
2.257,1.20981
2.258,1.20208
2.259,1.15345
2.26,1.14862
2.261,1.09549
2.262,1.05781
2.263,0.994039
2.264,0.997259
2.265,0.941222
2.266,0.930272
2.267,0.903864
2.268,0.825283
2.269,0.889372
2.27,0.805638
2.271,0.83269
2.272,0.734464
2.273,0.773433
2.274,0.693564
2.275,0.751211
2.276,0.750567
2.277,0.760873
2.278,0.776975
2.279,0.746058
2.28,0.742194
2.281,0.771178
2.282,0.787603
2.283,0.795976
2.284,0.85781
2.285,0.833979
2.286,0.853624
2.287,0.860387
2.288,0.896457
2.289,0.839775
2.29,0.91578
2.291,0.858132
2.292,0.877778
2.293,0.919323
2.294,0.896457
2.295,0.970207
2.296,0.969885
2.297,1.02624
2.298,1.09033
2.299,1.0752
2.3,1.11996
2.301,1.13542
2.302,1.15152
2.303,1.26231
2.304,1.21014
2.305,1.29001
2.306,1.24556
2.307,1.37535
2.308,1.33348
2.309,1.41013
2.31,1.40949
2.311,1.47003
2.312,1.51576
2.313,1.51995
2.314,1.49354
2.315,1.56536
2.316,1.56021
2.317,1.57019
2.318,1.57921
2.319,1.55312
2.32,1.62365
2.321,1.55473
2.322,1.5689
2.323,1.50031
2.324,1.55892
2.325,1.50063
2.326,1.51029
2.327,1.509
2.328,1.47776
2.329,1.49709
2.33,1.4462
2.331,1.4301
2.332,1.38179
2.333,1.45329
2.334,1.3892
2.335,1.40949
2.336,1.34025
2.337,1.35345
2.338,1.28292
2.339,1.2607
2.34,1.24363
2.341,1.22914
2.342,1.23848
2.343,1.15184
2.344,1.11771
2.345,1.0446
2.346,1.04782
2.347,0.980513
2.348,0.997903
2.349,0.934459
2.35,0.962478
2.351,0.88132
2.352,0.878422
2.353,0.866506
2.354,0.849115
2.355,0.837843
2.356,0.793078
2.357,0.74799
2.358,0.760228
2.359,0.753465
2.36,0.787281
2.361,0.800807
2.362,0.772466
2.363,0.823029
2.364,0.759584
2.365,0.851691
2.366,0.772789
2.367,0.844928
2.368,0.801129
2.369,0.87649
2.37,0.893558
2.371,0.870693
2.372,0.927374
2.373,0.920933
2.374,0.922221
2.375,0.945731
2.376,0.952172
2.377,0.968597
2.378,0.976648
2.379,1.0008
2.38,1.09033
2.381,1.06167
2.382,1.11835
2.383,1.04814
2.384,1.16698
2.385,1.16022
2.386,1.23493
2.387,1.28807
2.388,1.30836
2.389,1.35796
2.39,1.36537
2.391,1.37116
2.392,1.37148
2.393,1.41367
2.394,1.42688
2.395,1.48742
2.396,1.48646
2.397,1.59016
2.398,1.52832
2.399,1.55828
2.4,1.51995
2.401,1.56729
2.402,1.54539
2.403,1.57985
2.404,1.63621
2.405,1.57824
2.406,1.6346
2.407,1.52253
2.408,1.52317
2.409,1.48678
2.41,1.52124
2.411,1.45586
2.412,1.50353
2.413,1.49225
2.414,1.50256
2.415,1.48807
2.416,1.4739
2.417,1.42688
2.418,1.41786
2.419,1.35313
2.42,1.29999
2.421,1.33992
2.422,1.25844
2.423,1.30192
2.424,1.22495
2.425,1.23043
2.426,1.13961
2.427,1.16924
2.428,1.0723
2.429,1.08518
2.43,1.0665
2.431,1.04975
2.432,1.01916
2.433,0.971495
2.434,0.912559
2.435,0.858132
2.436,0.852336
2.437,0.829792
2.438,0.839453
2.439,0.760228
2.44,0.789213
2.441,0.781162
2.442,0.817554
2.443,0.736397
2.444,0.773755
2.445,0.74638
2.446,0.794688
2.447,0.777941
2.448,0.773755
2.449,0.89227
2.45,0.770856
2.451,0.889372
2.452,0.881642
2.453,0.890982
2.454,0.875201
2.455,0.893236
2.456,0.906118
2.457,0.952816
2.458,0.967308
2.459,0.970851
2.46,0.92995
2.461,0.968919
2.462,0.908373
2.463,1.01916
2.464,1.04975
2.465,1.03333
2.466,1.15571
2.467,1.11642
2.468,1.22141
2.469,1.21529
2.47,1.2884
2.471,1.29065
2.472,1.36053
2.473,1.36053
2.474,1.37503
2.475,1.37213
2.476,1.42011
2.477,1.42011
2.478,1.49837
2.479,1.47132
2.48,1.57695
2.481,1.55795
2.482,1.54378
2.483,1.61206
2.484,1.57534
2.485,1.60884
2.486,1.55344
2.487,1.58501
2.488,1.5528
2.489,1.5689
2.49,1.52092
2.491,1.53155
2.492,1.48871
2.493,1.50288
2.494,1.47647
2.495,1.46713
2.496,1.4842
2.497,1.47712
2.498,1.5061
2.499,1.38759
2.5,1.46907
2.501,1.3995
2.502,1.37503
2.503,1.32994
2.504,1.37954
2.505,1.28678
2.506,1.3235
2.507,1.25071
2.508,1.22141
2.509,1.22463
2.51,1.119
2.511,1.0884
2.512,1.06457
2.513,1.06167
2.514,1.05136
2.515,1.0343
2.516,0.964088
2.517,1.01079
2.518,0.888405
2.519,0.887439
2.52,0.841064
2.521,0.859743
2.522,0.800485
2.523,0.825927
2.524,0.825605
2.525,0.815944
2.526,0.815299
2.527,0.792112
2.528,0.771178
2.529,0.744448
2.53,0.796298
2.531,0.780518
2.532,0.858455
2.533,0.827537
2.534,0.924153
2.535,0.909017
2.536,0.856522
2.537,0.884863
2.538,0.834945
2.539,0.833012
2.54,0.900966
2.541,0.929628
2.542,0.947341
2.543,1.03816
2.544,0.942832
2.545,1.01433
2.546,1.00241
2.547,1.0797
2.548,1.09581
2.549,1.13896
2.55,1.12995
2.551,1.22914
2.552,1.27197
2.553,1.28582
2.554,1.23236
2.555,1.30128
2.556,1.33123
2.557,1.38566
2.558,1.3863
2.559,1.40015
2.56,1.50546
2.561,1.50385
2.562,1.52993
2.563,1.48098
2.564,1.56407
2.565,1.53444
2.566,1.60401
2.567,1.55377
2.568,1.60465
2.569,1.59499
2.57,1.62558
2.571,1.56504
2.572,1.53766
2.573,1.54443
2.574,1.54024
2.575,1.56085
2.576,1.50804
2.577,1.56278
2.578,1.50449
2.579,1.51802
2.58,1.43461
2.581,1.46681
2.582,1.43171
2.583,1.44523
2.584,1.43074
2.585,1.41464
2.586,1.42108
2.587,1.40433
2.588,1.38018
2.589,1.30192
2.59,1.25973
2.591,1.21336
2.592,1.20692
2.593,1.16344
2.594,1.17954
2.595,1.12576
2.596,1.12544
2.597,1.04299
2.598,1.0826
2.599,0.997581
2.6,1.00209
2.601,0.940256
2.602,0.896779
2.603,0.906762
2.604,0.843962
2.605,0.859743
2.606,0.82786
2.607,0.850725
2.608,0.808214
2.609,0.806604
2.61,0.762805
2.611,0.789213
2.612,0.769246
2.613,0.826893
2.614,0.752499
2.615,0.847827
2.616,0.874557
2.617,0.834945
2.618,0.910627
2.619,0.85781
2.62,0.902576
2.621,0.847505
2.622,0.881964
2.623,0.897101
2.624,0.919323
2.625,0.944765
2.626,0.983733
2.627,1.00241
2.628,1.03784
2.629,1.01755
2.63,1.06553
2.631,1.06779
2.632,1.09162
2.633,1.157
2.634,1.19693
2.635,1.27004
2.636,1.22205
2.637,1.33574
2.638,1.28485
2.639,1.36665
2.64,1.34733
2.641,1.41013
2.642,1.38147
2.643,1.44556
2.644,1.48388
2.645,1.52639
2.646,1.50224
2.647,1.55055
2.648,1.55119
2.649,1.57921
2.65,1.57148
2.651,1.54636
2.652,1.61625
2.653,1.57695
2.654,1.63331
2.655,1.57824
2.656,1.57148
2.657,1.509
2.658,1.54507
2.659,1.47003
2.66,1.48292
2.661,1.49644
2.662,1.50127
2.663,1.49741
2.664,1.42044
2.665,1.44685
2.666,1.38984
2.667,1.42817
2.668,1.40627
2.669,1.43106
2.67,1.36923
2.671,1.36665
2.672,1.29645
2.673,1.27165
2.674,1.14798
2.675,1.18888
2.676,1.11416
2.677,1.16183
2.678,1.14251
2.679,1.08872
2.68,1.09162
2.681,1.04138
2.682,1.01304
2.683,0.960867
2.684,0.939934
2.685,0.859099
2.686,0.921577
2.687,0.872947
2.688,0.904508
2.689,0.85298
2.69,0.885507
2.691,0.844928
2.692,0.859743
2.693,0.760228
2.694,0.810469
2.695,0.83269
2.696,0.849437
2.697,0.922865
2.698,0.884863
2.699,0.895813
2.7,0.843962
2.701,0.895491
2.702,0.895813
2.703,0.933171
2.704,0.897745
2.705,0.923831
2.706,0.957969
2.707,0.996937
2.708,0.951528
2.709,0.972139
2.71,0.952172
2.711,0.980835
2.712,1.08582
2.713,1.07101
2.714,1.16859
2.715,1.12479
2.716,1.17052
2.717,1.1863
2.718,1.26521
2.719,1.25168
2.72,1.33348
2.721,1.34347
2.722,1.42301
2.723,1.46069
2.724,1.47358
2.725,1.44781
2.726,1.56085
2.727,1.51448
2.728,1.56794
2.729,1.56923
2.73,1.57534
2.731,1.66842
2.732,1.61914
2.733,1.67711
2.734,1.62655
2.735,1.7061
2.736,1.62848
2.737,1.66165
2.738,1.66423
2.739,1.60787
2.74,1.62687
2.741,1.56053
2.742,1.55634
2.743,1.54475
2.744,1.56762
2.745,1.52414
2.746,1.57567
2.747,1.59402
2.748,1.54861
2.749,1.53316
2.75,1.52156
2.751,1.45071
2.752,1.4958
2.753,1.40498
2.754,1.44169
2.755,1.36633
2.756,1.32221
2.757,1.37245
2.758,1.28904
2.759,1.26617
2.76,1.24749
2.761,1.23526
2.762,1.21046
2.763,1.17503
2.764,1.12157
2.765,1.14347
2.766,1.06714
2.767,1.0826
2.768,0.98631
2.769,1.00016
2.77,0.979546
2.771,0.961833
2.772,0.969241
2.773,0.938646
2.774,0.993073
2.775,0.938324
2.776,0.928662
2.777,0.897745
2.778,0.942832
2.779,0.908373
2.78,0.970851
2.781,0.92673
2.782,0.976326
2.783,1.00724
2.784,1.02077
2.785,1.03494
2.786,1.04492
2.787,1.06328
2.788,1.06747
2.789,1.04847
2.79,1.02077
2.791,1.09162
2.792,1.05104
2.793,1.05426
2.794,1.04267
2.795,1.08067
2.796,1.11062
2.797,1.19693
2.798,1.20144
2.799,1.25426
2.8,1.26166
2.801,1.31513
2.802,1.29451
2.803,1.33896
2.804,1.37857
2.805,1.45264
2.806,1.50385
2.807,1.48098
2.808,1.57599
2.809,1.57599
2.81,1.64169
2.811,1.58887
2.812,1.63653
2.813,1.60658
2.814,1.70288
2.815,1.74056
2.816,1.75344
2.817,1.7383
2.818,1.75956
2.819,1.73186
2.82,1.77727
2.821,1.67196
2.822,1.69805
2.823,1.69644
2.824,1.64298
2.825,1.72317
2.826,1.65264
2.827,1.72735
2.828,1.58211
2.829,1.6652
2.83,1.60497
2.831,1.63235
2.832,1.61367
2.833,1.57277
2.834,1.6375
2.835,1.58082
2.836,1.54765
2.837,1.5499
2.838,1.50385
2.839,1.44137
2.84,1.43976
2.841,1.3834
2.842,1.39403
2.843,1.30514
2.844,1.30224
2.845,1.22495
2.846,1.22914
2.847,1.19242
2.848,1.20756
2.849,1.19758
2.85,1.16537
2.851,1.14186
2.852,1.09838
2.853,1.03816
2.854,1.05716
2.855,1.00595
2.856,1.02045
2.857,1.02335
2.858,1.01884
2.859,1.05684
2.86,0.973749
2.861,1.03558
2.862,0.995649
2.863,1.04718
2.864,1.00821
2.865,1.0008
2.866,1.04267
2.867,1.06972
2.868,1.10772
2.869,1.09098
2.87,1.07777
2.871,1.07391
2.872,1.07648
2.873,1.05104
2.874,1.11481
2.875,1.05394
2.876,1.21207
2.877,1.17085
2.878,1.25522
2.879,1.19307
2.88,1.24749
2.881,1.26585
2.882,1.29451
2.883,1.31802
2.884,1.39274
2.885,1.41786
2.886,1.46617
2.887,1.4272
2.888,1.48292
2.889,1.55022
2.89,1.60272
2.891,1.62687
2.892,1.6024
2.893,1.72639
2.894,1.69772
2.895,1.74249
2.896,1.63686
2.897,1.74346
2.898,1.75151
2.899,1.80851
2.9,1.76568
2.901,1.79659
2.902,1.84973
2.903,1.83363
2.904,1.82333
2.905,1.82236
2.906,1.76085
2.907,1.76342
2.908,1.75054
2.909,1.70062
2.91,1.7222
2.911,1.73444
2.912,1.72542
2.913,1.66423
2.914,1.69805
2.915,1.65843
2.916,1.69193
2.917,1.65747
2.918,1.62333
2.919,1.65618
2.92,1.62558
2.921,1.57695
2.922,1.48453
2.923,1.48324
2.924,1.45071
2.925,1.43879
2.926,1.3995
2.927,1.41689
2.928,1.3396
2.929,1.32382
2.93,1.26907
2.931,1.30418
2.932,1.25716
2.933,1.26392
2.934,1.22398
2.935,1.17471
2.936,1.14734
2.937,1.12415
2.938,1.09806
2.939,1.10418
2.94,1.05877
2.941,1.08421
2.942,1.12286
2.943,1.06103
2.944,1.12544
2.945,1.04525
2.946,1.1074
2.947,1.06521
2.948,1.16215
2.949,1.10869
2.95,1.14766
2.951,1.16408
2.952,1.17825
2.953,1.18019
2.954,1.13027
2.955,1.16022
2.956,1.19017
2.957,1.18147
2.958,1.19178
2.959,1.23461
2.96,1.23461
2.961,1.29967
2.962,1.24202
2.963,1.33477
2.964,1.28936
2.965,1.36633
2.966,1.3921
2.967,1.46488
2.968,1.48807
2.969,1.51158
2.97,1.61141
2.971,1.57695
2.972,1.58662
2.973,1.64104
2.974,1.66423
2.975,1.65489
2.976,1.75795
2.977,1.73637
2.978,1.81238
2.979,1.77953
2.98,1.84458
2.981,1.78146
2.982,1.83911
2.983,1.78178
2.984,1.86101
2.985,1.90641
2.986,1.91865
2.987,1.9895
2.988,1.87453
2.989,1.90738
2.99,1.77308
2.991,1.89128
2.992,1.74861
2.993,1.80336
2.994,1.7718
2.995,1.73186
2.996,1.79305
2.997,1.70127
2.998,1.72381
2.999,1.67164
3,1.68935
3.001,1.70449
3.002,1.6681
3.003,1.65038
3.004,1.66681
3.005,1.60884
3.006,1.61302
3.007,1.50514
3.008,1.55248
3.009,1.41786
3.01,1.44588
3.011,1.40981
3.012,1.36665
3.013,1.39242
3.014,1.33735
3.015,1.29902
3.016,1.26005
3.017,1.23912
3.018,1.20949
3.019,1.1921
3.02,1.17664
3.021,1.16247
3.022,1.13574
3.023,1.15056
3.024,1.10644
3.025,1.1351
3.026,1.08454
3.027,1.09774
3.028,1.11771
3.029,1.12801
3.03,1.19693
3.031,1.13349
3.032,1.19307
3.033,1.14637
3.034,1.17986
3.035,1.20015
3.036,1.19307
3.037,1.17954
3.038,1.21432
3.039,1.23268
3.04,1.22785
3.041,1.24975
3.042,1.25844
3.043,1.23558
3.044,1.25361
3.045,1.32833
3.046,1.2958
3.047,1.41367
3.048,1.3644
3.049,1.471
3.05,1.50578
