Time - Voltage,Read lab report
1.549,1.03043
1.55,1.10933
1.551,1.09774
1.552,1.1541
1.553,1.18824
1.554,1.17696
1.555,1.27777
1.556,1.25748
1.557,1.27229
1.558,1.24234
1.559,1.30289
1.56,1.2797
1.561,1.3338
1.562,1.34797
1.563,1.44846
1.564,1.41561
1.565,1.44781
1.566,1.39113
1.567,1.49966
1.568,1.49709
1.569,1.51093
1.57,1.53122
1.571,1.52607
1.572,1.60272
1.573,1.52317
1.574,1.57889
1.575,1.53605
1.576,1.61625
1.577,1.59241
1.578,1.54185
1.579,1.4987
1.58,1.57534
1.581,1.58146
1.582,1.54733
1.583,1.51093
1.584,1.56311
1.585,1.52736
1.586,1.4813
1.587,1.49064
1.588,1.42623
1.589,1.50546
1.59,1.4433
1.591,1.44105
1.592,1.42301
1.593,1.49193
1.594,1.45715
1.595,1.39016
1.596,1.37986
1.597,1.32704
1.598,1.35281
1.599,1.26263
1.6,1.22527
1.601,1.17535
1.602,1.19725
1.603,1.14315
1.604,1.15829
1.605,1.18308
1.606,1.16763
1.607,1.12866
1.608,1.13864
1.609,1.09645
1.61,1.07938
1.611,1.06618
1.612,1.08486
1.613,1.10966
1.614,1.0417
1.615,1.08969
1.616,1.02302
1.617,1.07391
1.618,1.05233
1.619,1.14057
1.62,1.0388
1.621,1.08711
1.622,1.05942
1.623,1.06618
1.624,1.07681
1.625,1.06908
1.626,1.08904
1.627,1.08164
1.628,1.02689
1.629,1.13284
1.63,1.05265
1.631,1.04009
1.632,1.12061
1.633,1.09613
1.634,1.18115
1.635,1.11706
1.636,1.26489
1.637,1.18566
1.638,1.23719
1.639,1.24138
1.64,1.25233
1.641,1.35442
1.642,1.29033
1.643,1.28131
1.644,1.30804
1.645,1.35764
1.646,1.38501
1.647,1.45715
1.648,1.48936
1.649,1.47454
1.65,1.46778
1.651,1.51576
1.652,1.45264
1.653,1.50127
1.654,1.47293
1.655,1.54475
1.656,1.6053
1.657,1.54829
1.658,1.62204
1.659,1.57695
1.66,1.62719
1.661,1.54475
1.662,1.59757
1.663,1.52543
1.664,1.62913
1.665,1.57695
1.666,1.59177
1.667,1.55151
1.668,1.49032
1.669,1.51866
1.67,1.43106
1.671,1.43429
1.672,1.39371
1.673,1.47358
1.674,1.43847
1.675,1.48936
1.676,1.46746
1.677,1.48517
1.678,1.38952
1.679,1.39532
1.68,1.28968
1.681,1.32608
1.682,1.28228
1.683,1.28228
1.684,1.28389
1.685,1.23429
1.686,1.19049
1.687,1.20949
1.688,1.18502
1.689,1.15442
1.69,1.15925
1.691,1.11577
1.692,1.17149
1.693,1.11771
1.694,1.14444
1.695,1.09581
1.696,1.11932
1.697,1.06038
1.698,1.0533
1.699,1.06264
1.7,1.01465
1.701,1.12576
1.702,1.06489
1.703,1.08872
1.704,1.00595
1.705,1.07552
1.706,1.03945
1.707,1.05909
1.708,1.07198
1.709,1.17278
1.71,1.1644
1.711,1.14508
1.712,1.11674
1.713,1.13703
1.714,1.08357
1.715,1.12061
1.716,1.13832
1.717,1.08164
1.718,1.17858
1.719,1.13767
1.72,1.20498
1.721,1.1599
1.722,1.22044
1.723,1.23558
1.724,1.24782
1.725,1.27004
1.726,1.31609
1.727,1.34282
1.728,1.4053
1.729,1.42205
1.73,1.46166
1.731,1.45329
1.732,1.5367
1.733,1.55892
1.734,1.52543
1.735,1.59724
1.736,1.57212
1.737,1.64491
1.738,1.55055
1.739,1.60465
1.74,1.57116
1.741,1.61431
1.742,1.58629
1.743,1.56117
1.744,1.63299
1.745,1.56343
1.746,1.59402
1.747,1.54153
1.748,1.59435
1.749,1.56214
1.75,1.57116
1.751,1.50449
1.752,1.528
1.753,1.52124
1.754,1.51963
1.755,1.44523
1.756,1.45844
1.757,1.45425
1.758,1.46746
1.759,1.40562
1.76,1.4111
1.761,1.44008
1.762,1.31996
1.763,1.36859
1.764,1.3045
1.765,1.3615
1.766,1.31158
1.767,1.28646
1.768,1.22978
1.769,1.2739
1.77,1.23332
1.771,1.21658
1.772,1.21368
1.773,1.23493
1.774,1.14347
1.775,1.15088
1.776,1.15829
1.777,1.09452
1.778,1.17246
1.779,1.0665
1.78,1.06489
1.781,1.03494
1.782,1.0884
1.783,1.03011
1.784,1.02979
1.785,1.07455
1.786,1.05297
1.787,1.05813
1.788,1.04202
1.789,0.979224
1.79,1.03848
1.791,1.0752
1.792,1.01465
1.793,1.13091
1.794,1.11803
1.795,1.15539
1.796,1.0971
1.797,1.17374
1.798,1.14508
1.799,1.19854
1.8,1.19725
1.801,1.18373
1.802,1.2446
1.803,1.23268
1.804,1.30321
1.805,1.26553
1.806,1.29773
1.807,1.28936
1.808,1.31384
1.809,1.31641
1.81,1.34443
1.811,1.35216
1.812,1.47551
1.813,1.40916
1.814,1.39789
1.815,1.38759
1.816,1.47937
1.817,1.47551
1.818,1.49097
1.819,1.50224
1.82,1.50771
1.821,1.58082
1.822,1.5615
1.823,1.57438
1.824,1.55731
1.825,1.62172
1.826,1.5937
1.827,1.60658
1.828,1.58533
1.829,1.5338
1.83,1.6098
1.831,1.56439
1.832,1.54733
1.833,1.6024
1.834,1.53477
1.835,1.50127
1.836,1.49483
1.837,1.51834
1.838,1.51866
1.839,1.48871
1.84,1.50031
1.841,1.41013
1.842,1.46617
1.843,1.38501
1.844,1.3995
1.845,1.42978
1.846,1.34991
1.847,1.45522
1.848,1.34057
1.849,1.39757
1.85,1.26102
1.851,1.25329
1.852,1.17568
1.853,1.18759
1.854,1.15249
1.855,1.19532
1.856,1.17149
1.857,1.19403
1.858,1.13381
1.859,1.13349
1.86,1.0913
1.861,1.10772
1.862,1.10869
1.863,1.03719
1.864,1.07938
1.865,1.07681
1.866,1.12189
1.867,1.02657
1.868,1.08776
1.869,0.993717
1.87,1.08357
1.871,1.0169
1.872,1.04492
1.873,1.11481
1.874,1.0752
1.875,1.16312
1.876,1.10482
1.877,1.18083
1.878,1.09484
1.879,1.1789
1.88,1.15442
1.881,1.19629
1.882,1.20337
1.883,1.19081
1.884,1.15507
1.885,1.22173
1.886,1.18888
1.887,1.26714
1.888,1.28775
1.889,1.27133
1.89,1.37406
1.891,1.31416
1.892,1.34186
1.893,1.31545
1.894,1.34379
1.895,1.3834
1.896,1.43074
1.897,1.45103
1.898,1.48936
1.899,1.47261
1.9,1.4958
1.901,1.50997
1.902,1.51737
1.903,1.48453
1.904,1.53187
1.905,1.55667
1.906,1.49097
1.907,1.58726
1.908,1.52639
1.909,1.62397
1.91,1.53058
1.911,1.57502
1.912,1.53155
1.913,1.59209
1.914,1.62591
1.915,1.55377
1.916,1.57599
1.917,1.51126
1.918,1.52188
1.919,1.46842
1.92,1.51737
1.921,1.47519
1.922,1.55151
1.923,1.44362
1.924,1.4987
1.925,1.452
1.926,1.44298
1.927,1.38952
1.928,1.3586
1.929,1.36182
1.93,1.30836
1.931,1.27422
1.932,1.22527
1.933,1.27197
1.934,1.2037
1.935,1.2082
1.936,1.15571
1.937,1.1818
1.938,1.12866
1.939,1.12383
1.94,1.10676
1.941,1.13993
1.942,1.10708
1.943,1.10321
1.944,1.04814
1.945,1.08196
1.946,1.06586
1.947,1.08808
1.948,1.08582
1.949,1.01787
1.95,1.1103
1.951,1.01175
1.952,1.10708
1.953,1.01465
1.954,1.08486
1.955,1.03269
1.956,1.08486
1.957,1.09033
1.958,1.04331
1.959,1.15957
1.96,1.04911
1.961,1.13735
1.962,1.09065
1.963,1.18952
1.964,1.21883
1.965,1.20692
1.966,1.16312
1.967,1.22946
1.968,1.20692
1.969,1.26295
1.97,1.23139
1.971,1.32285
1.972,1.30096
1.973,1.31513
1.974,1.30096
1.975,1.32124
1.976,1.42881
1.977,1.3776
1.978,1.4214
1.979,1.37632
1.98,1.44073
1.981,1.40047
1.982,1.44137
1.983,1.47969
1.984,1.56504
1.985,1.55924
1.986,1.55022
1.987,1.51834
1.988,1.57277
1.989,1.58179
1.99,1.58243
1.991,1.57116
1.992,1.55248
1.993,1.60497
1.994,1.56504
1.995,1.5805
1.996,1.53477
1.997,1.59757
1.998,1.54024
1.999,1.5908
2,1.52607
2.001,1.53155
2.002,1.5367
2.003,1.47808
2.004,1.49773
2.005,1.42398
2.006,1.44105
2.007,1.37889
2.008,1.3644
2.009,1.3702
2.01,1.39113
2.011,1.39016
2.012,1.39467
2.013,1.36311
2.014,1.35409
2.015,1.26038
2.016,1.27809
2.017,1.24492
2.018,1.24878
2.019,1.252
2.02,1.20563
2.021,1.16859
2.022,1.14315
2.023,1.138
2.024,1.09516
2.025,1.10547
2.026,1.06972
2.027,1.09967
2.028,1.02914
2.029,1.05974
2.03,1.00434
2.031,1.0504
2.032,0.995649
2.033,1.01723
2.034,0.961833
2.035,0.99887
2.036,1.10547
2.037,1.04943
2.038,1.07809
2.039,1.05716
2.04,1.10321
2.041,1.0607
2.042,1.08357
2.043,1.09065
2.044,1.13864
2.045,1.11481
2.046,1.13542
2.047,1.13864
2.048,1.18952
2.049,1.12222
2.05,1.15893
2.051,1.20176
2.052,1.16634
2.053,1.30096
2.054,1.25329
2.055,1.28517
2.056,1.29902
2.057,1.32833
2.058,1.32253
2.059,1.37664
2.06,1.34765
2.061,1.40015
2.062,1.40884
2.063,1.42076
2.064,1.42591
2.065,1.49451
2.066,1.43429
2.067,1.50288
2.068,1.58951
2.069,1.57212
2.07,1.6156
2.071,1.57695
2.072,1.63009
2.073,1.57373
2.074,1.64137
2.075,1.55087
2.076,1.61174
2.077,1.6214
2.078,1.56182
2.079,1.58597
2.08,1.50224
2.081,1.53219
2.082,1.5119
2.083,1.51351
2.084,1.46649
2.085,1.45586
2.086,1.46134
2.087,1.45586
2.088,1.42849
2.089,1.42398
2.09,1.42688
2.091,1.44491
2.092,1.39113
2.093,1.44491
2.094,1.39274
2.095,1.32769
2.096,1.37503
2.097,1.28517
2.098,1.30901
2.099,1.27197
2.1,1.2578
2.101,1.21207
2.102,1.23139
2.103,1.16022
2.104,1.16956
2.105,1.12479
2.106,1.09999
2.107,1.08067
2.108,1.1235
2.109,1.04718
2.11,1.0913
2.111,1.11449
2.112,1.04879
2.113,1.08711
2.114,1.02721
2.115,1.0504
2.116,0.961511
2.117,0.995649
2.118,1.01658
2.119,1.07584
2.12,1.12705
2.121,1.04396
2.122,1.08615
2.123,1.0971
2.124,1.10644
2.125,1.05169
2.126,1.12286
2.127,1.09033
2.128,1.11803
2.129,1.07616
2.13,1.18695
2.131,1.13542
2.132,1.18083
2.133,1.11159
2.134,1.16473
2.135,1.18952
2.136,1.21014
2.137,1.2169
2.138,1.26102
2.139,1.37793
2.14,1.32801
2.141,1.35828
2.142,1.35216
2.143,1.34347
2.144,1.33413
2.145,1.40369
2.146,1.38243
2.147,1.43461
2.148,1.43944
2.149,1.52253
2.15,1.50417
2.151,1.56665
2.152,1.51641
2.153,1.52156
2.154,1.57792
2.155,1.5879
2.156,1.63042
2.157,1.52156
2.158,1.58146
2.159,1.48292
2.16,1.56923
2.161,1.54475
2.162,1.55989
2.163,1.60368
2.164,1.53573
2.165,1.57985
2.166,1.50771
2.167,1.45361
2.168,1.45103
2.169,1.43557
2.17,1.40433
2.171,1.41432
2.172,1.39016
2.173,1.47841
2.174,1.38082
2.175,1.48002
2.176,1.36215
2.177,1.37921
2.178,1.33541
2.179,1.30514
2.18,1.32704
2.181,1.25361
2.182,1.3293
2.183,1.25683
2.184,1.25748
2.185,1.21207
2.186,1.18469
2.187,1.14025
2.188,1.13574
2.189,1.09935
2.19,1.15925
2.191,1.08132
2.192,1.10676
2.193,1.00724
2.194,1.1045
2.195,1.00048
2.196,1.02367
2.197,1.04621
2.198,1.00499
2.199,1.07326
2.2,1.01626
2.201,1.02431
2.202,1.0124
2.203,1.09774
2.204,1.04718
2.205,1.09098
2.206,1.03043
2.207,1.0752
2.208,1.09549
2.209,1.0533
2.21,1.09065
2.211,1.07938
2.212,1.05813
2.213,1.0343
2.214,1.07809
2.215,1.08486
2.216,1.11867
2.217,1.15571
2.218,1.19114
2.219,1.14444
2.22,1.26682
2.221,1.2037
2.222,1.20531
2.223,1.23365
2.224,1.22366
2.225,1.36923
2.226,1.32769
2.227,1.33606
2.228,1.35892
2.229,1.45329
2.23,1.42462
2.231,1.44427
2.232,1.41367
2.233,1.53573
2.234,1.54088
2.235,1.52027
2.236,1.49934
2.237,1.56794
2.238,1.53477
2.239,1.54765
2.24,1.56085
2.241,1.50385
2.242,1.55087
2.243,1.52929
2.244,1.58662
2.245,1.51802
2.246,1.59531
2.247,1.54829
2.248,1.57856
2.249,1.48581
2.25,1.4768
2.251,1.50868
2.252,1.45425
2.253,1.45168
2.254,1.44749
2.255,1.471
2.256,1.40788
2.257,1.42656
2.258,1.36794
2.259,1.44201
2.26,1.38082
2.261,1.36601
2.262,1.26972
2.263,1.29806
2.264,1.26166
2.265,1.24234
2.266,1.26295
2.267,1.19919
2.268,1.23944
2.269,1.18115
2.27,1.21497
2.271,1.13574
2.272,1.16956
2.273,1.13896
2.274,1.15893
2.275,1.09065
2.276,1.07359
2.277,1.07262
2.278,1.03107
2.279,1.01111
2.28,1.02077
2.281,0.993717
2.282,0.983089
2.283,1.01529
2.284,0.994683
2.285,1.04009
2.286,0.997259
2.287,1.06876
2.288,1.0008
2.289,1.06296
2.29,1.00885
2.291,1.05491
2.292,1.08357
2.293,1.03526
2.294,1.10321
2.295,1.05297
2.296,1.07777
2.297,1.10354
2.298,1.12157
2.299,1.13381
2.3,1.18791
2.301,1.14315
2.302,1.20498
2.303,1.18695
2.304,1.21239
2.305,1.1818
2.306,1.23139
2.307,1.26038
2.308,1.32318
2.309,1.39049
2.31,1.33348
2.311,1.40015
2.312,1.3892
2.313,1.43847
2.314,1.4111
2.315,1.45779
2.316,1.43912
2.317,1.52704
2.318,1.5338
2.319,1.51544
2.32,1.5338
2.321,1.51995
2.322,1.54475
2.323,1.51512
2.324,1.5148
2.325,1.51899
2.326,1.61238
2.327,1.57212
2.328,1.60111
2.329,1.51802
2.33,1.56439
2.331,1.471
2.332,1.4987
2.333,1.45329
2.334,1.45973
2.335,1.48324
2.336,1.41045
2.337,1.4549
2.338,1.35248
2.339,1.41045
2.34,1.34765
2.341,1.37632
2.342,1.38469
2.343,1.41722
2.344,1.37052
2.345,1.37825
2.346,1.35603
2.347,1.36987
2.348,1.25812
2.349,1.28936
2.35,1.23268
2.351,1.26199
2.352,1.21915
2.353,1.1921
2.354,1.22559
2.355,1.16376
2.356,1.12447
2.357,1.09323
2.358,1.11127
2.359,1.05523
2.36,1.0826
2.361,1.04718
2.362,1.09677
2.363,1.05942
2.364,1.05233
2.365,1.00241
2.366,0.966664
2.367,0.998225
2.368,0.972139
2.369,1.05008
2.37,1.00499
2.371,1.05652
2.372,1.07391
2.373,1.07487
2.374,1.01723
2.375,1.11127
2.376,1.09388
2.377,1.07938
2.378,1.0971
2.379,1.14218
2.38,1.16763
2.381,1.14927
2.382,1.15056
2.383,1.11964
2.384,1.16569
2.385,1.11706
2.386,1.20724
2.387,1.18276
2.388,1.2549
2.389,1.26102
2.39,1.3148
2.391,1.33091
2.392,1.38308
2.393,1.29934
2.394,1.38791
2.395,1.39306
2.396,1.40079
2.397,1.4929
2.398,1.45779
2.399,1.47744
2.4,1.44588
2.401,1.52188
2.402,1.49709
2.403,1.50546
2.404,1.52253
2.405,1.5309
2.406,1.56278
2.407,1.55828
2.408,1.54217
2.409,1.52897
2.41,1.54507
2.411,1.52382
2.412,1.56311
2.413,1.46391
2.414,1.55055
2.415,1.52929
2.416,1.60207
2.417,1.52478
2.418,1.53702
2.419,1.49837
2.42,1.47551
2.421,1.48034
2.422,1.42591
2.423,1.49032
2.424,1.47583
2.425,1.48485
2.426,1.43461
2.427,1.44137
2.428,1.37213
2.429,1.37825
2.43,1.30868
2.431,1.32962
2.432,1.20466
2.433,1.28936
2.434,1.23429
2.435,1.22495
2.436,1.18115
2.437,1.18566
2.438,1.1454
2.439,1.11867
2.44,1.11481
2.441,1.04911
2.442,1.0723
2.443,1.01175
2.444,1.03655
2.445,1.00338
2.446,1.04202
2.447,1.03655
2.448,1.05394
2.449,1.0343
2.45,1.05136
2.451,1.01594
2.452,1.07648
2.453,1.0314
2.454,1.08067
2.455,1.07487
2.456,1.06489
2.457,1.12705
2.458,1.04492
2.459,1.17149
2.46,1.05426
2.461,1.17149
2.462,1.07037
2.463,1.13284
2.464,1.17503
2.465,1.14154
2.466,1.16827
2.467,1.13445
2.468,1.17181
2.469,1.18534
2.47,1.23043
2.471,1.25329
2.472,1.27036
2.473,1.28163
2.474,1.32221
2.475,1.26875
2.476,1.37567
2.477,1.29451
2.478,1.41174
2.479,1.41979
2.48,1.45264
2.481,1.48936
2.482,1.49225
2.483,1.53799
2.484,1.5061
2.485,1.49097
2.486,1.49064
2.487,1.54411
2.488,1.5367
2.489,1.58726
2.49,1.59885
2.491,1.63975
2.492,1.62623
2.493,1.59885
2.494,1.53155
2.495,1.52993
2.496,1.55989
2.497,1.5177
2.498,1.57051
2.499,1.56182
2.5,1.58275
2.501,1.5148
2.502,1.47873
2.503,1.44942
2.504,1.46713
2.505,1.39628
2.506,1.47905
2.507,1.48227
2.508,1.47937
2.509,1.48581
2.51,1.41689
2.511,1.43396
2.512,1.34604
2.513,1.37889
2.514,1.32285
2.515,1.3119
2.516,1.25748
2.517,1.2826
2.518,1.23944
2.519,1.24266
2.52,1.15345
2.521,1.19758
2.522,1.11932
2.523,1.16247
2.524,1.13059
2.525,1.08872
2.526,1.13703
2.527,1.08679
2.528,1.03687
2.529,1.02785
2.53,1.03462
2.531,1.00338
2.532,1.06489
2.533,0.996293
2.534,1.04879
2.535,1.01851
2.536,1.08293
2.537,1.02238
2.538,1.06231
2.539,1.03945
2.54,1.10515
2.541,1.1045
2.542,1.09194
2.543,1.21819
2.544,1.11062
2.545,1.17664
2.546,1.10837
2.547,1.16473
2.548,1.15893
2.549,1.1731
2.55,1.15345
2.551,1.17439
2.552,1.20563
2.553,1.2636
2.554,1.21883
2.555,1.23526
2.556,1.23719
2.557,1.25071
2.558,1.30707
2.559,1.29258
2.56,1.38823
2.561,1.36472
2.562,1.46198
2.563,1.46069
2.564,1.50546
2.565,1.46198
2.566,1.52671
2.567,1.5032
2.568,1.52704
2.569,1.55119
2.57,1.51931
2.571,1.55055
2.572,1.55699
2.573,1.54378
2.574,1.52671
2.575,1.56278
2.576,1.51576
2.577,1.55377
2.578,1.5309
2.579,1.61689
2.58,1.58951
2.581,1.57985
2.582,1.57792
2.583,1.58436
2.584,1.53316
2.585,1.48324
2.586,1.49902
2.587,1.46778
2.588,1.52897
2.589,1.44201
2.59,1.52156
2.591,1.4433
2.592,1.47808
2.593,1.42076
2.594,1.37052
2.595,1.40755
2.596,1.34089
2.597,1.36118
2.598,1.35248
2.599,1.28485
2.6,1.28421
2.601,1.25683
2.602,1.21883
2.603,1.27487
2.604,1.20337
2.605,1.19532
2.606,1.1132
2.607,1.10901
2.608,1.0752
2.609,1.04396
2.61,1.03204
2.611,1.04138
2.612,1.02624
2.613,0.971817
2.614,0.988564
2.615,0.986632
2.616,1.04975
2.617,1.02431
2.618,1.10579
2.619,1.04396
2.62,1.08035
2.621,1.03236
2.622,1.05877
2.623,1.04041
2.624,1.06586
2.625,1.13993
2.626,1.15668
2.627,1.13317
2.628,1.13091
2.629,1.18244
2.63,1.12318
2.631,1.20434
2.632,1.16569
2.633,1.17342
2.634,1.17535
2.635,1.22721
2.636,1.20853
2.637,1.29097
2.638,1.27487
2.639,1.29226
2.64,1.26972
2.641,1.3338
2.642,1.30546
2.643,1.3995
2.644,1.41335
2.645,1.39693
2.646,1.45361
2.647,1.44008
2.648,1.44459
2.649,1.42173
2.65,1.50192
2.651,1.52478
2.652,1.52639
2.653,1.53573
2.654,1.56246
2.655,1.59402
2.656,1.59885
2.657,1.49258
2.658,1.57567
2.659,1.53219
2.66,1.60207
2.661,1.60079
2.662,1.53444
2.663,1.64201
2.664,1.52382
2.665,1.57824
2.666,1.42366
2.667,1.48678
2.668,1.4739
2.669,1.46005
2.67,1.46842
2.671,1.46746
2.672,1.50031
2.673,1.44588
2.674,1.4462
2.675,1.42752
2.676,1.42173
2.677,1.39403
2.678,1.41915
2.679,1.34186
2.68,1.39822
2.681,1.33058
2.682,1.32124
2.683,1.24009
2.684,1.24943
2.685,1.2008
2.686,1.20788
2.687,1.21529
2.688,1.16569
2.689,1.20595
2.69,1.12833
2.691,1.10225
2.692,1.05781
2.693,1.0636
2.694,1.03719
2.695,1.03558
2.696,1.02624
2.697,1.03687
2.698,1.03816
2.699,1.03107
2.7,0.989208
2.701,1.01014
2.702,1.0095
2.703,0.976648
2.704,1.02109
2.705,1.05072
2.706,1.07874
2.707,1.08904
2.708,1.14605
2.709,1.1322
2.71,1.16634
2.711,1.14154
2.712,1.18791
2.713,1.1644
2.714,1.17664
2.715,1.1979
2.716,1.138
2.717,1.18534
2.718,1.12833
2.719,1.20853
2.72,1.22141
2.721,1.2884
2.722,1.25297
2.723,1.3586
2.724,1.33155
2.725,1.35925
2.726,1.3338
2.727,1.39918
2.728,1.33864
2.729,1.42044
2.73,1.4404
2.731,1.49676
2.732,1.51544
2.733,1.52027
2.734,1.53283
2.735,1.5396
2.736,1.56762
2.737,1.52478
2.738,1.51158
2.739,1.53638
2.74,1.60175
2.741,1.51673
2.742,1.51899
2.743,1.47003
2.744,1.5309
2.745,1.51834
2.746,1.48742
2.747,1.55699
2.748,1.4929
2.749,1.5586
2.75,1.46327
2.751,1.52027
2.752,1.48388
2.753,1.45586
2.754,1.46907
2.755,1.45296
2.756,1.44588
2.757,1.44201
2.758,1.43622
2.759,1.45007
2.76,1.43815
2.761,1.37535
2.762,1.4243
2.763,1.36279
2.764,1.35281
2.765,1.23043
2.766,1.2958
2.767,1.19564
2.768,1.23719
2.769,1.17374
2.77,1.21561
2.771,1.15571
2.772,1.1789
2.773,1.16215
2.774,1.1235
2.775,1.15088
2.776,1.1045
2.777,1.09613
2.778,1.04975
2.779,1.06103
2.78,1.05008
2.781,1.05362
2.782,1.03043
2.783,1.02431
2.784,1.03043
2.785,1.02335
2.786,1.00402
2.787,1.03558
2.788,1.00628
2.789,1.09742
2.79,1.11159
2.791,1.06489
2.792,1.17696
2.793,1.11288
2.794,1.16859
2.795,1.05458
2.796,1.1702
2.797,1.13767
2.798,1.15893
2.799,1.14895
2.8,1.14862
2.801,1.20337
2.802,1.19114
2.803,1.23622
2.804,1.27455
2.805,1.28453
2.806,1.32414
2.807,1.32672
2.808,1.33187
2.809,1.41367
2.81,1.36021
2.811,1.48195
2.812,1.41722
2.813,1.50514
2.814,1.48968
2.815,1.52446
2.816,1.54733
2.817,1.52768
2.818,1.60368
2.819,1.54346
2.82,1.52092
2.821,1.50417
2.822,1.54378
2.823,1.53058
2.824,1.59724
2.825,1.55667
2.826,1.56246
2.827,1.52832
2.828,1.53573
2.829,1.54733
2.83,1.53187
2.831,1.53219
2.832,1.53702
2.833,1.55667
2.834,1.44588
2.835,1.50224
2.836,1.45554
2.837,1.4623
2.838,1.38533
2.839,1.44073
2.84,1.36472
2.841,1.4929
2.842,1.41883
2.843,1.46778
2.844,1.40111
2.845,1.37084
2.846,1.34379
2.847,1.30804
2.848,1.27873
2.849,1.26134
2.85,1.28968
2.851,1.21368
2.852,1.26746
2.853,1.19468
2.854,1.18502
2.855,1.10966
2.856,1.1673
2.857,1.07938
2.858,1.1293
2.859,1.10418
2.86,1.13671
2.861,1.15313
2.862,1.0636
2.863,1.06489
2.864,1.03172
2.865,1.02335
2.866,0.989208
2.867,1.00016
2.868,1.0343
2.869,1.08872
2.87,1.04525
2.871,1.0446
2.872,0.989208
2.873,1.10386
2.874,1.03558
2.875,1.09355
2.876,1.13671
2.877,1.08679
2.878,1.1892
2.879,1.10386
2.88,1.16183
2.881,1.14025
2.882,1.16376
2.883,1.16634
2.884,1.23719
2.885,1.20337
2.886,1.25941
2.887,1.26199
2.888,1.27648
2.889,1.24073
2.89,1.31835
2.891,1.30868
2.892,1.36569
2.893,1.40852
2.894,1.36472
2.895,1.45973
2.896,1.41045
2.897,1.47036
2.898,1.41496
2.899,1.48453
2.9,1.48453
2.901,1.53573
2.902,1.50707
2.903,1.53605
2.904,1.5805
2.905,1.58726
2.906,1.56665
2.907,1.55699
2.908,1.58694
2.909,1.59596
2.91,1.60336
2.911,1.5747
2.912,1.67293
2.913,1.57373
2.914,1.54733
2.915,1.44427
2.916,1.49129
2.917,1.43332
2.918,1.46778
2.919,1.4301
2.92,1.43139
2.921,1.49902
2.922,1.40659
2.923,1.43396
2.924,1.40144
2.925,1.42205
2.926,1.40691
2.927,1.41335
2.928,1.34347
2.929,1.36118
2.93,1.3235
2.931,1.29323
2.932,1.22914
2.933,1.27584
2.934,1.21078
2.935,1.22978
2.936,1.18019
2.937,1.15056
2.938,1.15507
2.939,1.13671
2.94,1.1351
2.941,1.0636
2.942,1.09033
2.943,1.04331
2.944,1.12995
2.945,1.0314
2.946,1.08743
2.947,1.04621
2.948,1.07713
2.949,1.01497
2.95,1.07584
2.951,1.10064
2.952,1.07359
2.953,1.13381
2.954,1.08421
2.955,1.12254
2.956,1.04428
2.957,1.06586
2.958,1.0446
2.959,1.06425
2.96,1.05974
2.961,1.1483
2.962,1.13864
2.963,1.12479
2.964,1.13606
2.965,1.15152
2.966,1.14637
2.967,1.17342
2.968,1.16956
2.969,1.15507
2.97,1.26295
2.971,1.20208
2.972,1.31416
2.973,1.25071
2.974,1.29323
2.975,1.28807
2.976,1.38082
2.977,1.31577
2.978,1.35313
2.979,1.39532
2.98,1.42752
2.981,1.41593
2.982,1.47132
2.983,1.49386
2.984,1.53283
2.985,1.52929
2.986,1.52221
2.987,1.56826
2.988,1.53155
2.989,1.57921
2.99,1.54314
2.991,1.52961
2.992,1.54604
2.993,1.60723
2.994,1.55377
2.995,1.58597
2.996,1.57019
2.997,1.547
2.998,1.59853
2.999,1.45329
3,1.49419
3.001,1.42527
3.002,1.44427
3.003,1.45329
3.004,1.47519
3.005,1.43171
3.006,1.42591
3.007,1.42205
3.008,1.38694
3.009,1.30933
3.01,1.39274
3.011,1.30868
3.012,1.32736
3.013,1.35667
3.014,1.28195
3.015,1.33992
3.016,1.24041
3.017,1.24717
3.018,1.15957
3.019,1.20208
3.02,1.11288
3.021,1.15861
3.022,1.15088
3.023,1.15184
3.024,1.16376
3.025,1.12447
3.026,1.11674
3.027,1.09871
3.028,1.0198
3.029,1.03526
3.03,1.04975
3.031,1.02979
3.032,1.07487
3.033,1.02335
3.034,1.0665
3.035,0.999514
3.036,1.01819
3.037,1.02077
3.038,1.04138
3.039,1.01465
3.04,1.05169
3.041,1.07487
3.042,1.03172
3.043,1.05233
3.044,0.981801
3.045,1.06972
3.046,1.03236
3.047,1.10547
3.048,1.07842
3.049,1.14412
3.05,1.14701
3.051,1.14669
3.052,1.16601
3.053,1.19564
3.054,1.19886
3.055,1.25877
3.056,1.3016
3.057,1.30128
3.058,1.38243
3.059,1.37696
3.06,1.36987
3.061,1.35023
3.062,1.36891
3.063,1.41593
3.064,1.45232
3.065,1.43751
3.066,1.51351
3.067,1.46649
3.068,1.56278
3.069,1.52027
3.07,1.53219
3.071,1.45296
3.072,1.50965
3.073,1.51834
3.074,1.50256
3.075,1.5586
3.076,1.5615
3.077,1.59048
3.078,1.52188
3.079,1.55248
3.08,1.52027
3.081,1.5251
3.082,1.51093
3.083,1.49258
3.084,1.49612
3.085,1.50256
3.086,1.43074
3.087,1.46488
3.088,1.40562
3.089,1.4185
3.09,1.4243
3.091,1.37825
3.092,1.45779
3.093,1.36601
3.094,1.41174
3.095,1.32672
3.096,1.31577
3.097,1.28936
3.098,1.27938
3.099,1.26617
3.1,1.2578
3.101,1.27938
3.102,1.233
3.103,1.16473
